"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/utah/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/utah/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/indiana/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/indiana/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/indiana/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/south-carolina/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/south-carolina/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/south-carolina/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/maryland/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/maryland/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/maryland/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/new-jersey/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/new-jersey/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/new-jersey/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/washington/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/washington/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/washington/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/idaho/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/idaho/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
